eval_id,query,doc_id,score,rank
58,질산을 통한 염화물 침전시 염소의 비율을 구하는 방법은?,d158105d-9954-462b-bfc3-d6acfef9cd5c,0.4609375,10
283,이제 그만 얘기해!,446d2996-bc82-4216-9965-15c3f8b63ada,0.334716796875,1
283,이제 그만 얘기해!,3655451d-7c18-4289-896d-5b0aa903dd05,0.330322265625,2
283,이제 그만 얘기해!,592f0253-6e85-436a-9ac9-b20e760de848,0.287841796875,3
283,이제 그만 얘기해!,3016ea80-b4e8-4301-b4e2-3e9225c5105d,0.287109375,4
283,이제 그만 얘기해!,67758116-f7bb-4901-89eb-6179d8d2e5d6,0.28564453125,5
283,이제 그만 얘기해!,d6a8c5b8-1c90-4ade-a81a-977e806c62d0,0.28515625,6
283,이제 그만 얘기해!,324fd7aa-20c8-4f14-a4eb-7cdfdde82b20,0.277099609375,7
283,이제 그만 얘기해!,9f58f93b-f6d8-4482-9503-6417d159520c,0.270263671875,8
283,이제 그만 얘기해!,d02fd58a-3f42-40e9-b404-4282fb8a1291,0.269775390625,9
283,이제 그만 얘기해!,0297119c-144a-4a85-84f7-a20130f5b9e8,0.26904296875,10
32,오늘 너무 즐거웠다!,228bcc8e-7fff-4ed2-b5d7-54dc6f0aa126,0.27490234375,1
32,오늘 너무 즐거웠다!,c57fb563-7c9e-4cfd-92ca-fc2ce04c79d2,0.256591796875,2
32,오늘 너무 즐거웠다!,6a93bf30-f16d-4581-9725-2e94f7af852a,0.2479248046875,3
32,오늘 너무 즐거웠다!,d23082b4-ab12-4bcb-8658-d54ba791f263,0.2474365234375,4
32,오늘 너무 즐거웠다!,10468cee-aa65-453f-9372-75ddc11a3b77,0.2427978515625,5
32,오늘 너무 즐거웠다!,c3c66b26-efac-4b80-8983-012a42fea940,0.2423095703125,6
32,오늘 너무 즐거웠다!,446d2996-bc82-4216-9965-15c3f8b63ada,0.239990234375,7
32,오늘 너무 즐거웠다!,1acce353-f73c-42b5-9630-7b4a2886b0e1,0.2371826171875,8
32,오늘 너무 즐거웠다!,d6a8c5b8-1c90-4ade-a81a-977e806c62d0,0.2359619140625,9
32,오늘 너무 즐거웠다!,c07afc7d-2b48-4d94-8627-89eb7920b33e,0.234619140625,10
94,우울한데 신나는 얘기 좀 해줘!,3655451d-7c18-4289-896d-5b0aa903dd05,0.39306640625,1
94,우울한데 신나는 얘기 좀 해줘!,8d7709e5-4325-4c93-ad33-0fc7006dc0a9,0.349609375,2
94,우울한데 신나는 얘기 좀 해줘!,03390467-c6dc-4242-a039-c7e9a8bb242f,0.323486328125,3
94,우울한데 신나는 얘기 좀 해줘!,c8d7298b-3179-4d43-89bb-115cee7cd663,0.308837890625,4
94,우울한데 신나는 얘기 좀 해줘!,73ca3bfe-d661-4496-b675-296dac46f8ab,0.305419921875,5
94,우울한데 신나는 얘기 좀 해줘!,6a93bf30-f16d-4581-9725-2e94f7af852a,0.30517578125,6
94,우울한데 신나는 얘기 좀 해줘!,7cf99338-e083-4204-9701-f26dbf1a2d7d,0.301025390625,7
94,우울한데 신나는 얘기 좀 해줘!,d23082b4-ab12-4bcb-8658-d54ba791f263,0.29931640625,8
94,우울한데 신나는 얘기 좀 해줘!,694de7c4-7aa8-48ff-8d5b-1e7c09a0d005,0.2939453125,9
94,우울한데 신나는 얘기 좀 해줘!,e9718562-8bc7-4ebc-b9e4-dd77c48254c7,0.293701171875,10
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,26cb5bba-0b80-41d4-9e42-aada06c879ca,0.468505859375,1
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,3f93b057-0edb-401e-8988-4fbb801df9b4,0.458251953125,2
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,17347dbd-dbfc-48f5-984e-4de0a9f0db56,0.4091796875,3
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,99337b59-a50d-4005-8e49-35e94618552d,0.408935546875,4
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,8196b88d-6278-4086-abb1-19175a197c8d,0.394775390625,5
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,d51d9c3b-06e0-4e45-a39e-b0432d6ea39f,0.393798828125,6
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,a3071404-122f-408b-86a0-1787b4449a1b,0.390625,7
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,de8b2ae4-73f9-4027-adf3-ff983b33643b,0.3798828125,8
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,32a5dc72-5307-471f-baf1-a98349d221a3,0.37890625,9
15,연구자가 갖추어야 할 태도와 자세가 뭘까?,7ecf84e2-2da9-440f-8600-a79535c246c6,0.378662109375,10
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,aa674ad5-ae70-4223-8685-e717a27dc1b3,0.7255859375,1
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,0c2d5267-638a-4954-8974-55d28a3fe600,0.49267578125,2
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,e153ff0d-91fa-445e-81bf-ca8071f28b45,0.4853515625,3
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,8d7709e5-4325-4c93-ad33-0fc7006dc0a9,0.466796875,4
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,787fefe8-4af1-4bad-b062-d76a3510f859,0.466064453125,5
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,df495f22-6315-42a8-9553-b43ab707b683,0.46337890625,6
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,88fb62ab-fb2d-48d5-9bc5-b15993002bee,0.46240234375,7
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,cc55eefe-dadf-4b2d-b08e-288c3e0fff72,0.457275390625,8
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,65f10db6-b486-486a-b6c1-3f1a876953a2,0.456787109375,9
4,나이가 들수록 시간이 더 빨리 가는 것 처럼 느끼게 되는 원인은?,b19204fc-d1c9-4ac2-b3b5-589e501bd5ed,0.4560546875,10
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,41ce1303-0091-4414-b26d-18f66101a99f,0.6845703125,1
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,bb33e3f3-d470-4276-80ca-168d4102b932,0.4580078125,2
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,957bfda8-f20e-441d-af74-d4835b266baf,0.431396484375,3
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,107f900e-042f-4c81-96fe-c782984a20d5,0.410888671875,4
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,569c414c-732b-478b-a4d2-c0c7f6618c9e,0.3955078125,5
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,77a62225-cfd7-4b4f-88b4-5c0fcde143a2,0.393310546875,6
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,8dc70f4e-d3b3-433e-99a5-ec3e8f20ae7f,0.388916015625,7
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,ba7d0e08-a974-4094-a3ff-43a054032209,0.37744140625,8
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,f42257c7-1172-4f5d-b518-c2133f4dfd25,0.3759765625,9
300,퇴직한 사람들에게 사회 보장은 어떤 의미인가?,b8b1a55f-a48f-43fd-b06f-badb59493cfe,0.374267578125,10
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,6dcf1f6e-36a9-4606-b43d-9a6b456ab0bb,0.64111328125,1
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,12fa6f99-e1e6-449e-96bb-63cc1353790f,0.625,2
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,7ff99614-92c8-49b8-9b7d-66b0c98887b8,0.6181640625,3
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,0a12c845-19fc-435c-8a19-3a0e9d2b4743,0.6025390625,4
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,2107ea05-8350-45e8-b72f-19e99ed1256d,0.599609375,5
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,2a8d86ec-44fc-4166-8d0b-cbff4df53046,0.5595703125,6
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,5a78deb2-ae7c-4e5f-b7cf-fbcc3d566b53,0.55419921875,7
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,36bde16d-76f9-434a-885d-cecdfa4b934c,0.55029296875,8
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,592f0253-6e85-436a-9ac9-b20e760de848,0.5458984375,9
243,사람이나 물체가 지구 위에서 땅속으로 꺼지거나 바깥으로 튕겨나가지 않고 가만히 서 있을 수 있잖아? 그 이유를 힘의 원리로 설명해줘.,77d420f0-2eb3-4898-8bbc-12348c7f9003,0.54296875,10
34,씨앗의 기능에 대해 자세히 알려줘?,08d7ebd9-60c7-48eb-b2e8-2d5af7eddb2b,0.765625,1
34,씨앗의 기능에 대해 자세히 알려줘?,55726582-8401-4a6f-889b-e9bd3953be7c,0.7529296875,2
34,씨앗의 기능에 대해 자세히 알려줘?,cc6c9dc5-4d30-4653-bee7-9f3ba90fbf48,0.615234375,3
34,씨앗의 기능에 대해 자세히 알려줘?,5107c01b-c842-4dc0-a544-7d983cf323af,0.611328125,4
34,씨앗의 기능에 대해 자세히 알려줘?,6335780f-292d-49da-a79c-3eee1d51a903,0.5556640625,5
34,씨앗의 기능에 대해 자세히 알려줘?,4124d895-92ed-425b-85e6-4ae0b8f2c038,0.54296875,6
34,씨앗의 기능에 대해 자세히 알려줘?,7c6436e7-f8c0-4e2e-a9de-efdb1cc46e70,0.5009765625,7
34,씨앗의 기능에 대해 자세히 알려줘?,4c2505b4-f495-4621-9ba8-5921f60ce93d,0.48681640625,8
34,씨앗의 기능에 대해 자세히 알려줘?,0866119e-f254-4516-9ccc-40631b1f5a80,0.473388671875,9
34,씨앗의 기능에 대해 자세히 알려줘?,65614e32-4835-4a61-94f7-677ec5bf92c7,0.4599609375,10
246,친환경 재생 가능 재료가 어떤것들이 있나?,91206982-9748-46e2-9a65-965000b77518,0.4951171875,1
246,친환경 재생 가능 재료가 어떤것들이 있나?,03aeeac2-f1bc-44a9-9acd-f316f261f70a,0.46826171875,2
246,친환경 재생 가능 재료가 어떤것들이 있나?,ec539caa-4b62-4b5f-8428-489809f80611,0.466064453125,3
246,친환경 재생 가능 재료가 어떤것들이 있나?,847bae35-d5eb-4d5f-8133-98e9c0292075,0.46142578125,4
246,친환경 재생 가능 재료가 어떤것들이 있나?,835d0719-927d-47df-bf89-436c1caef680,0.46044921875,5
246,친환경 재생 가능 재료가 어떤것들이 있나?,fbfa89ae-bfe2-46da-beb8-5e1647bc8ecb,0.4462890625,6
246,친환경 재생 가능 재료가 어떤것들이 있나?,41acdece-21c2-49b7-8e5d-449f8e60cebd,0.439453125,7
246,친환경 재생 가능 재료가 어떤것들이 있나?,704ab393-faa3-4001-a7b5-e9d675dd90fe,0.43603515625,8
246,친환경 재생 가능 재료가 어떤것들이 있나?,32af1c93-df53-41c2-a760-017289e67269,0.4326171875,9
246,친환경 재생 가능 재료가 어떤것들이 있나?,c8699abf-bc9c-41e6-ba9f-62ac66839440,0.42138671875,10
212,남미의 라틴 역사에 대해 알려줘.,b303e4ec-87fb-40f9-8704-9037bad5af8a,0.61279296875,1
212,남미의 라틴 역사에 대해 알려줘.,1b0fe20b-34d9-493e-bf7f-75e1fe45a183,0.457763671875,2
212,남미의 라틴 역사에 대해 알려줘.,4dd38664-fc38-4c4d-9969-1d99474a427b,0.42822265625,3
212,남미의 라틴 역사에 대해 알려줘.,911258b9-ca1e-48df-84df-08e8b3f20e7d,0.412353515625,4
212,남미의 라틴 역사에 대해 알려줘.,502d46d1-539f-4535-a93b-94626fbf2301,0.37255859375,5
212,남미의 라틴 역사에 대해 알려줘.,e1d9eb68-4332-45c8-b25c-0913b088280e,0.32568359375,6
212,남미의 라틴 역사에 대해 알려줘.,63b7b24d-06a0-4128-b994-0c7788851a7c,0.314697265625,7
212,남미의 라틴 역사에 대해 알려줘.,2cf7c9e0-9fd8-41e0-a1ee-528573e2831a,0.2998046875,8
212,남미의 라틴 역사에 대해 알려줘.,e13fb5e1-0562-4625-88d6-d7870c9bfdaa,0.292724609375,9
212,남미의 라틴 역사에 대해 알려줘.,88439180-e442-4ecf-a485-88c7de0296e9,0.287109375,10
214,원자의 내부 구조에 대해 설명해줘.,537715f1-138d-45c2-a8bf-65c5429f5ab9,0.6240234375,1
214,원자의 내부 구조에 대해 설명해줘.,50b3e292-2b9e-44a1-bb4d-3a6dc5a0acdb,0.59765625,2
214,원자의 내부 구조에 대해 설명해줘.,519b2477-0fe0-4ddb-b15c-3910c1cc4500,0.587890625,3
214,원자의 내부 구조에 대해 설명해줘.,fff969ae-2cad-44d8-810f-0fa64c2c30d6,0.58056640625,4
214,원자의 내부 구조에 대해 설명해줘.,2213e6c8-ebb4-4cb5-b4c4-4a1773c63bcc,0.55126953125,5
214,원자의 내부 구조에 대해 설명해줘.,27055f18-5fc2-416c-9529-6553016f73b9,0.53662109375,6
214,원자의 내부 구조에 대해 설명해줘.,9e57f2e7-198e-4b2a-a2a2-16a263df5dc5,0.5283203125,7
214,원자의 내부 구조에 대해 설명해줘.,36aaf6e0-6ad2-4e05-9cc6-4f05ca04de07,0.52783203125,8
214,원자의 내부 구조에 대해 설명해줘.,1c4d7008-9eaa-4717-80e0-f1052922b056,0.52587890625,9
214,원자의 내부 구조에 대해 설명해줘.,2e867811-cd4d-4f4a-875b-75ce3c1b43e8,0.499267578125,10
259,난관의 기능에 대해 알려줘.,9e3eef54-a91f-4515-a406-7d8f67b02ec1,0.4619140625,1
259,난관의 기능에 대해 알려줘.,c13be8db-bf8d-46ce-a4ea-b839915e50e1,0.460693359375,2
259,난관의 기능에 대해 알려줘.,bd98a674-8b61-4e57-9721-4ccaf1d2bdb0,0.433349609375,3
259,난관의 기능에 대해 알려줘.,8d238483-d27c-4e34-b989-c5009c39fda2,0.414306640625,4
259,난관의 기능에 대해 알려줘.,2bace91b-2119-47a8-940d-50443f5d7eda,0.411865234375,5
259,난관의 기능에 대해 알려줘.,dbfa9bbf-e2da-4d01-8aea-d6f25d43ffcf,0.399658203125,6
259,난관의 기능에 대해 알려줘.,95d23601-1644-49d4-9686-fcc4406586ed,0.398193359375,7
259,난관의 기능에 대해 알려줘.,1a96516c-6173-4bca-bd07-8f12c0c19a44,0.396484375,8
259,난관의 기능에 대해 알려줘.,01ba3a38-5f63-4a41-9a5d-bd9ca3385c60,0.396484375,9
259,난관의 기능에 대해 알려줘.,1f16ea94-82d4-4b74-97f1-0397d357882c,0.395263671875,10
267,공기의 온도가 기후에 미치는 영향은?,d35cd23b-4170-4fc3-9b6f-acd0cb9a1337,0.54248046875,1
267,공기의 온도가 기후에 미치는 영향은?,c3829f80-57bf-4db6-9e06-dd81b8bb6148,0.53271484375,2
267,공기의 온도가 기후에 미치는 영향은?,f69eb3f1-38e0-439d-a950-b257c857a6f6,0.47607421875,3
267,공기의 온도가 기후에 미치는 영향은?,68c15489-0fb6-42d2-bd5e-f2f556706e27,0.46923828125,4
267,공기의 온도가 기후에 미치는 영향은?,694271ab-b684-495d-881e-551aeff7484f,0.45751953125,5
267,공기의 온도가 기후에 미치는 영향은?,a49df95f-7ef0-406c-a346-50609a6dbaea,0.454833984375,6
267,공기의 온도가 기후에 미치는 영향은?,d0014fd6-4ad7-4a51-a0f8-c062637195af,0.449951171875,7
267,공기의 온도가 기후에 미치는 영향은?,027f0704-97d7-46b7-b9c6-8ed18dc1732b,0.442138671875,8
267,공기의 온도가 기후에 미치는 영향은?,6c393aa3-56fc-47af-b068-1365b97705f6,0.439453125,9
267,공기의 온도가 기후에 미치는 영향은?,4e5e76dc-a382-459c-884f-c2741263be5d,0.437744140625,10
90,안녕 반갑다,f44898d9-2523-4217-8a9a-29786b7d5a19,0.280517578125,1
90,안녕 반갑다,903c7ec0-c173-49a0-a310-b0e7d977734a,0.257568359375,2
90,안녕 반갑다,e4091ee2-831d-4ebe-a097-655f2bdc68a1,0.25537109375,3
90,안녕 반갑다,694de7c4-7aa8-48ff-8d5b-1e7c09a0d005,0.2398681640625,4
90,안녕 반갑다,a55552b1-2d75-431f-876c-11c0f4134c16,0.2353515625,5
90,안녕 반갑다,fc2ef92b-9d45-4fe7-bafb-4e80efb75d08,0.2320556640625,6
90,안녕 반갑다,a8925d82-c326-40cd-b327-496c7e8ff1cb,0.2318115234375,7
90,안녕 반갑다,60ebc630-0d10-4753-a0b3-b15403aac07d,0.229736328125,8
90,안녕 반갑다,0297119c-144a-4a85-84f7-a20130f5b9e8,0.2269287109375,9
90,안녕 반갑다,7f1cc2c9-bc60-4e85-9718-8dab9789d631,0.224853515625,10
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,0b5888eb-e3d9-44ed-9c9c-1b88101dd694,0.6513671875,1
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,ec87a926-171d-4f62-9acc-1b870c010a16,0.64794921875,2
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,c58ab6ec-4b3c-4561-96e7-a32829096032,0.4365234375,3
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,d8bea3ac-2cbc-462a-85be-7f2f6f67b7a0,0.427734375,4
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,20b84bf2-aeab-49e3-a77c-0566cadb340c,0.3984375,5
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,8ced9fd0-fc63-4820-a732-a98d9b7b97ce,0.387451171875,6
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,6f5b9481-7873-409c-b22f-d86ed46b1aec,0.38232421875,7
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,e8d07278-c590-43e2-b99a-47d5adaf123d,0.375244140625,8
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,9ec9317d-7663-4ae2-b5e7-8c38ccfa348e,0.3642578125,9
66,평균을 구하는 코드를 작성중이야. 예외처리가 필요한 경우를 알려줘.,fe6a254b-0f86-4025-b867-b35d56273c8d,0.35400390625,10
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,ad5d883f-4352-4d25-ba7b-cbb605c73662,0.61328125,1
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,b7cde779-2068-468d-8666-649e6684ad6f,0.347900390625,2
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,9081f170-07e2-4a15-b72f-9bb2222efac2,0.336669921875,3
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,1cce9c2a-3219-42fa-87b3-766b36df4cc2,0.321533203125,4
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,ed5ea4a4-74c1-4428-9a58-9b482b07a0e0,0.320068359375,5
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,46e9683f-1ba0-4e93-83bc-1cde390e80e6,0.3193359375,6
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,0e6b6ade-ba3b-4174-aed8-4b244fb549d4,0.31591796875,7
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,943f11af-707a-4a95-b146-7508b186f01c,0.314453125,8
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,ac5cbd26-08af-4dd4-aa7f-66ff3b4d5365,0.308837890625,9
20,소프트웨어 개발이 사람의 편향없이 이루어질 수 있나?,0b5888eb-e3d9-44ed-9c9c-1b88101dd694,0.304443359375,10
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,bf4977ff-8fa5-4e82-b957-b6955c5bcbf0,0.6630859375,1
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,77a60236-e5b8-4c86-a422-1f3fa9726492,0.62451171875,2
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,6cf1a63d-e435-4b2d-9b7a-3b8eb31d329d,0.5771484375,3
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,513cac7a-3b86-45f6-8d4c-30b86338b637,0.53955078125,4
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,f855521e-fbe3-4651-9243-f5a41794e68e,0.5185546875,5
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,bc52171b-6d98-472c-9c49-984bbba372be,0.48779296875,6
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,55a8a653-46e0-4112-8593-7b53a26e6183,0.4814453125,7
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,af53bfa4-6d38-4d61-b549-d0388f9b6948,0.4638671875,8
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,e9cb6a69-c160-4884-b3ad-a1e5eee307a9,0.441162109375,9
24,전체 인구에서 특정 유전자의 비율이 변하지 않고 유지되는 상태를 뭐라고 해?,cd10f153-19ae-4fc0-89f0-78442f57aa49,0.4404296875,10
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,de5d9a1f-67f6-45ea-a4a4-0540f5b7583e,0.65380859375,1
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,15c7b3a7-1aba-46ab-8ca6-7d231c7b3903,0.62060546875,2
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,7a61d769-8136-4f39-9fa6-d90812df602e,0.54443359375,3
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,6826e8bb-e38e-40c0-a2f8-84eab1c174fa,0.5146484375,4
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,088bbd81-f77f-4795-b40f-190045706f10,0.513671875,5
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,a3585582-47a4-4da8-a5e1-231d9fa06196,0.463134765625,6
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,777e5126-c47d-4db4-83af-8b1c0f97c391,0.4541015625,7
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,313d92a8-8c47-43d2-89a2-89d733b62af5,0.451904296875,8
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,c1b9ba26-d059-4a08-8f23-564e9101f5c0,0.4501953125,9
281,지구가 생겨난지 얼마나 오래 되었는지 확인하는 방법은?,bdb60929-41cb-458c-8962-476324d49ea5,0.44677734375,10
264,성적인 자극이 발생하는 과정에 대해 알려줘.,31e7fe84-bd3a-4b49-8adc-cc2e1f7a5b42,0.67431640625,1
264,성적인 자극이 발생하는 과정에 대해 알려줘.,011c479f-7594-4bce-ab72-1bc7b4697186,0.65283203125,2
264,성적인 자극이 발생하는 과정에 대해 알려줘.,52311eaf-a5c0-4f88-9e87-c1da59be3c3f,0.56640625,3
264,성적인 자극이 발생하는 과정에 대해 알려줘.,c0c8ea7f-4a13-459b-9973-e01cebb36ba9,0.5166015625,4
264,성적인 자극이 발생하는 과정에 대해 알려줘.,826540a7-4c30-4a2d-b115-e452fd4350c2,0.49365234375,5
264,성적인 자극이 발생하는 과정에 대해 알려줘.,56322096-7be3-4a38-ad5a-d179e4829aa7,0.4794921875,6
264,성적인 자극이 발생하는 과정에 대해 알려줘.,1a1df942-0849-447d-893b-0400b886625d,0.47900390625,7
264,성적인 자극이 발생하는 과정에 대해 알려줘.,06d805db-77fa-4e9f-939c-28b5cac85eb3,0.476318359375,8
264,성적인 자극이 발생하는 과정에 대해 알려줘.,0238cd65-3fd2-4115-b1a8-465276768140,0.465087890625,9
264,성적인 자극이 발생하는 과정에 대해 알려줘.,4f44cc5a-daef-4c5a-b9a0-9d72fb0b117c,0.459228515625,10
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,8394ad57-d4ab-4bf9-8ef3-90eea6459c35,0.73876953125,1
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,c59f4bbd-71f6-4073-807f-09e8f0d3efcc,0.65576171875,2
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,a9e6f7c9-ed2d-4a17-8407-470c0e7dc0da,0.544921875,3
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,fb37de11-c5ef-4bda-bfed-ef66576ba1ee,0.5322265625,4
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,84934dd1-81ad-4bb1-95e0-ccf02d38b49b,0.484619140625,5
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,dacb0a97-4ba5-44a6-8266-88730d8a761f,0.472412109375,6
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,e5a4f31e-cfb8-4039-a571-d45aea55eb22,0.46337890625,7
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,20f4153a-97db-4fb5-8447-b395a5270db6,0.451416015625,8
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,10e5a8a2-e4af-4461-b6fe-c8a058b9fa0e,0.451171875,9
79,전선 주위로 흐르는 자기장의 모습은 어떻게 보이나?,5a653535-ccfd-4852-bb47-1d0a67bf5a6f,0.449951171875,10
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,ff7e8f8e-8d03-419f-bd98-93e3651fd01a,0.720703125,1
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,699d9916-8faf-4dd7-8c24-82a9351d0ca8,0.5322265625,2
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,32e5b6ab-c8e0-49a7-a9d3-249a60edac0e,0.51123046875,3
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,0542cccf-a277-4541-a069-9ea205bcd742,0.48876953125,4
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,fa9e3339-5f69-44f0-b794-a01349c4a546,0.47265625,5
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,1fd27196-4f05-49d5-b8f3-15c46c336ed0,0.460693359375,6
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,232f9091-fce0-4ddc-8177-9e2509c822d2,0.447509765625,7
304,간헐적으로 높은 강도의 운동을 하면 어떤 효과가 있나요?,81fbabf6-30bf-4b9e-a474-c6735d486a2a,0.436279296875,8
